,storename,address,loncationdetail,lon,lat,city,province,district,township,geometry
737,苏州园区永旺,苏州市工业园区钟南街与锦溪街交汇处永旺梦乐城苏州园区湖东购物中心183、184号,"120.760686,31.315224",120.760686,31.315224,苏州市,江苏省,苏州工业园区,斜塘街道,POINT (120.760686 31.315224)
738,华林国际,石家庄市新华区华林国际B座汉堡王,"114.479025,38.072844",114.479025,38.072844,石家庄市,河北省,新华区,石岗街道,POINT (114.479025 38.072844)
739,太原百花谷店,太原市学府街132号商业裙楼一楼S10.L143号商铺,"112.546842,37.807010",112.546842,37.80701,太原市,山西省,小店区,平阳路街道,POINT (112.546842 37.80701)
740,红星爱琴海,昆明市广福路488号红星爱琴海购物公园F1027,"102.685023,24.992133",102.685023,24.992133,昆明市,云南省,西山区,福海街道,POINT (102.685023 24.992133)
741,扬州京华城汉堡王,扬州市邗江区京华城路168号京华城中城全生活广场,"119.374340,32.385350",119.37434,32.38535,扬州市,江苏省,邗江区,新城西区新盛街道,POINT (119.37434 32.38535)
742,九宜城,南京市太平南路168号1幢九宜城购物中心一层18号和二层25号商铺。,"118.791853,32.036357",118.791853,32.036357,南京市,江苏省,秦淮区,五老村街道,POINT (118.791853 32.036357)
743,成都东站,成都市成华区东客站西广场地下配套服务区L2（西广场负2楼，地铁出口处）,"104.140791,30.629012",104.140791,30.629012,成都市,四川省,成华区,保和街道,POINT (104.140791 30.629012)
744,清远湖西路店,清远市清城区湖西路89号万达广场1002-1003铺,"113.013302,23.712785",113.013302,23.712785,清远市,广东省,清城区,凤城街道,POINT (113.013302 23.712785)
745,郑州中原新城,郑州市中原区陇海路338号一层5-105号商铺,"113.614724,34.735325",113.614724,34.735325,郑州市,河南省,中原区,航海西路街道,POINT (113.614724 34.735325)
746,南京万谷慧,南京市华电路1号万谷慧生活广场1F-104号,"118.813639,32.102135",118.813639,32.102135,南京市,江苏省,栖霞区,迈皋桥街道,POINT (118.813639 32.102135)
747,淄博华润万象汇店,山东省淄博市张店区金晶大道66号万象汇四楼408汉堡王,"118.061448,36.802030",118.061448,36.80203,淄博市,山东省,张店区,体育场街道,POINT (118.061448 36.80203)
748,环洋大厦餐厅,北京市海淀区上地东路1号院7号楼1层102,"116.302375,40.054055",116.302375,40.054055,北京市,北京市,海淀区,上地街道,POINT (116.302375 40.054055)
749,宝龙广场餐厅,安徽省阜阳市颍州区阜王路1000号宝龙广场1F-055/055-1商铺,"115.808683,32.871712",115.808683,32.871712,阜阳市,安徽省,颍州区,清河街道,POINT (115.808683 32.871712)
750,天津保利若比邻,天津东丽区昆仑路西侧45号保利若比邻社区购物中心一层1013号,"117.271103,39.094446",117.271103,39.094446,天津市,天津市,河东区,富民路街道,POINT (117.271103 39.094446)
751,远洋天骄广场,广州市天河区元京路4号121铺,"113.361200,23.124680",113.3612,23.12468,广州市,广东省,天河区,天园街道,POINT (113.3612 23.12468)
752,苏州新光天地,苏州市苏州大道东456号新光天地负一楼B1050号、B1050-1（甜品站）,"120.712498,31.323269",120.712498,31.323269,苏州市,江苏省,苏州工业园区,斜塘街道,POINT (120.712498 31.323269)
753,鳌峰餐厅,福州台江区鳌峰路10号ＡＰＭ商场一层汉堡王餐厅,"119.337524,26.055997",119.337524,26.055997,福州市,福建省,台江区,鳌峰街道,POINT (119.337524 26.055997)
754,合肥信地,合肥信地信地广场二期信地步行街D栋D1 - 1、D2 - 1号商铺 。,"117.320383,31.879661",117.320383,31.879661,合肥市,安徽省,瑶海区,长淮街道,POINT (117.320383 31.879661)
755,南京江湾新天地店,南京市建邺区乐山路209号江湾新天地购物中心一楼AL008号。,"118.709930,31.992613",118.70993,31.992613,南京市,江苏省,建邺区,双闸街道,POINT (118.70993 31.992613)
756,泰禾水秀广场店,福州市晋安区岳峰镇竹屿路6号东二环泰禾城市广场商业中心22号楼负一层B135号铺,"119.336648,26.090856",119.336648,26.090856,福州市,福建省,晋安区,岳峰镇,POINT (119.336648 26.090856)
757,贵阳汉堡王鸿通城,贵州省贵阳市南明区解放路100号鸿通城购物中心一楼L1-C08(遵义社区）,"106.708419,26.557443",106.708419,26.557443,贵阳市,贵州省,南明区,遵义社区服务中心,POINT (106.708419 26.557443)
758,绵阳园艺东街店,绵阳市科创园区园艺东街19 号附12号绵阳华地恒通·乐荟城购物中心负2楼12号,"104.705802,31.484260",104.705802,31.48426,绵阳市,四川省,涪城区,科创园街道,POINT (104.705802 31.48426)
759,北京中海地产广场陶然店,北京市东城区中海地产广场F1层F1—01A单元,"116.389471,39.870490",116.389471,39.87049,北京市,北京市,东城区,永定门外街道,POINT (116.389471 39.87049)
760,唐山时代广场店,河北省唐山市高新区建设北路西侧龙富南道北侧 东方广场二期1楼128号汉堡王,"117.954981,40.210875",117.954981,40.210875,唐山市,河北省,遵化市,西三里乡,POINT (117.954981 40.210875)
761,上海大宁国际,上海市静安区共和新路1978号大宁国际商业广场9(E1)幢1层102A室,"121.452088,31.274182",121.452088,31.274182,上海市,上海市,静安区,大宁路街道,POINT (121.452088 31.274182)
762,五江天街,湖南省长沙市雨花区曲塘路48号五江天街北二期11号栋G001 G002号铺,"113.026674,28.146712",113.026674,28.146712,长沙市,湖南省,雨花区,雨花亭街道,POINT (113.026674 28.146712)
763,宁波慈溪保利店,宁波慈溪市三北西大街1555号保利广场购物中心1楼A1 - 018、A1 - 017、A1 - 016b号商铺。,"121.210180,30.179785",121.21018,30.179785,宁波市,浙江省,慈溪市,宗汉街道,POINT (121.21018 30.179785)
764,北京交大南门,北京市西城区高粱桥斜街19号商业街6号,"116.341737,39.947017",116.341737,39.947017,北京市,北京市,海淀区,北下关街道,POINT (116.341737 39.947017)
765,南京九龙湖滨天地,南京市江宁区苏源大道19号九龙湖国际企业总部园A2栋裙楼九龙湖滨天地购物中心1层【1008】号商铺,"118.811765,31.913231",118.811765,31.913231,南京市,江苏省,江宁区,秣陵街道,POINT (118.811765 31.913231)
766,苏州中翔（中翔时尚广场）,苏州市相城区齐门北大街与嘉元路交汇处苏州中翔时尚广场一楼,"120.621055,31.370364",120.621055,31.370364,苏州市,江苏省,相城区,元和街道,POINT (120.621055 31.370364)
767,无锡英特宜家店,无锡市锡山经济开发区团结中路3号荟聚购物中心L12层6-12-01-R商铺,"120.395368,31.582482",120.395368,31.582482,无锡市,江苏省,锡山区,无锡锡山开发区,POINT (120.395368 31.582482)
768,潍坊泰华,潍坊市奎文区东风东街360号泰华城世纪泰华广场一层SL129,"119.113617,36.714281",119.113617,36.714281,潍坊市,山东省,奎文区,东关街道,POINT (119.113617 36.714281)
769,成都龙潭路,成都市成华区龙潭路33号上古天地购物中心L1楼1-22号,"104.165887,30.704047",104.165887,30.704047,成都市,四川省,成华区,龙潭街道,POINT (104.165887 30.704047)
770,宁波恒一广场店,宁波恒一广场店海曙区丽园南路606号恒一广场1楼01-32号、2楼02-16号商铺。,"121.514226,29.851073",121.514226,29.851073,宁波市,浙江省,海曙区,段塘街道,POINT (121.514226 29.851073)
771,北京华贸天地餐厅,北京市朝阳区清河营南街七号院华贸天地东区1层,"116.431822,40.047319",116.431822,40.047319,北京市,北京市,朝阳区,来广营镇,POINT (116.431822 40.047319)
772,石家庄天山海世界店,河北省石家庄市天山大街116号海世界广场2期（天山大街与长江大道交口北行）一楼汉堡王,"114.607273,38.038057",114.607273,38.038057,石家庄市,河北省,裕华区,长江街道,POINT (114.607273 38.038057)
773,More Mee 购物中心,上海浦东新区张杨路588 号More Mee 1 层120、121-1、121-2 号,"121.518387,31.227645",121.518387,31.227645,上海市,上海市,浦东新区,潍坊新村街道,POINT (121.518387 31.227645)
774,同曦假日百货店,江宁区胜太东路8号同曦鸣城商业中心1楼及地下1楼03033号。,"118.822767,31.944638",118.822767,31.944638,南京市,江苏省,江宁区,秣陵街道,POINT (118.822767 31.944638)
775,大连柏威年,辽宁省大连市中山区大公街9-6号柏威年大连购物中心地下一层汉堡王餐厅,"121.629506,38.917879",121.629506,38.917879,大连市,辽宁省,中山区,青泥洼桥街道,POINT (121.629506 38.917879)
776,北京广安门天虹店,北京市西城区广安门外大街168号一层汉堡王,"116.341777,39.888911",116.341777,39.888911,北京市,北京市,西城区,广安门外街道,POINT (116.341777 39.888911)
777,绍兴袍江大润发店,绍兴袍江大润发店越城区中兴大道世纪街交叉处，袍江大润发美食街第1# - 4#总部楼113 号、114 号商铺，商铺门牌号33 号、35 号。,"120.605697,30.080547",120.605697,30.080547,绍兴市,浙江省,越城区,斗门街道,POINT (120.605697 30.080547)
778,株洲王府井店,株洲市新华西路999号中央商业广场负一层D - 05号及A - 02号。,"113.152621,27.837321",113.152621,27.837321,株洲市,湖南省,芦淞区,建设街道,POINT (113.152621 27.837321)
779,西安龙首印象城,西安市未央区未央街33号龙首印象城2层18号,"108.948252,34.294155",108.948252,34.294155,西安市,陕西省,未央区,张家堡街道,POINT (108.948252 34.294155)
780,上海新世界,上海市黄浦区南京西路2-88号地下一层,"121.473702,31.234717",121.473702,31.234717,上海市,上海市,黄浦区,南京东路街道,POINT (121.473702 31.234717)
781,福清万达餐厅,福建省福州市音西街道福清万达广场Ａ1号楼19/20号复式商铺,"119.350808,25.714698",119.350808,25.714698,福州市,福建省,福清市,音西街道,POINT (119.350808 25.714698)
782,上海张杨北路(高桥红坊),上海市浦东新区高桥镇张杨北路5688弄高桥商业文化广场1-2楼5758号商铺,"121.574469,31.346608",121.574469,31.346608,上海市,上海市,浦东新区,高桥镇,POINT (121.574469 31.346608)
783,常州新荟城,常州市天宁时代广场1号楼107、 109号 商铺,"119.983500,31.772615",119.9835,31.772615,常州市,江苏省,天宁区,天宁街道,POINT (119.9835 31.772615)
784,济南大学城,山东省济南市长清大学城商业街三庆青年城1号楼1层,"116.818802,36.557343",116.818802,36.557343,济南市,山东省,长清区,崮云湖街道,POINT (116.818802 36.557343)
785,青岛合肥路餐厅,青岛市市北区合肥路672号永旺广场T324,"120.414504,36.111241",120.414504,36.111241,青岛市,山东省,市北区,合肥路街道,POINT (120.414504 36.111241)
